metrocast_location_id,age,population
san-antonio,0,31479
san-antonio,1,32428
san-antonio,2,32677
san-antonio,3,32083
san-antonio,4,32568
san-antonio,5,33296
san-antonio,6,34009
san-antonio,7,35140
san-antonio,8,36198
san-antonio,9,36609
san-antonio,10,36287
san-antonio,11,35704
san-antonio,12,35368
san-antonio,13,35881
san-antonio,14,36342
san-antonio,15,36635
san-antonio,16,37824
san-antonio,17,37333
san-antonio,18,36599
san-antonio,19,37144
san-antonio,20,36172
san-antonio,21,36238
san-antonio,22,36457
san-antonio,23,37392
san-antonio,24,38242
san-antonio,25,38080
san-antonio,26,38092
san-antonio,27,38136
san-antonio,28,38085
san-antonio,29,38758
san-antonio,30,39167
san-antonio,31,39112
san-antonio,32,40405
san-antonio,33,39886
san-antonio,34,40130
san-antonio,35,39071
san-antonio,36,38677
san-antonio,37,39043
san-antonio,38,38763
san-antonio,39,38723
san-antonio,40,38042
san-antonio,41,38133
san-antonio,42,37610
san-antonio,43,37023
san-antonio,44,36217
san-antonio,45,34120
san-antonio,46,32758
san-antonio,47,32154
san-antonio,48,31067
san-antonio,49,30918
san-antonio,50,30366
san-antonio,51,30441
san-antonio,52,31158
san-antonio,53,31874
san-antonio,54,30257
san-antonio,55,28696
san-antonio,56,27618
san-antonio,57,26900
san-antonio,58,27370
san-antonio,59,28211
san-antonio,60,28561
san-antonio,61,28288
san-antonio,62,27865
san-antonio,63,27238
san-antonio,64,26563
san-antonio,65,25266
san-antonio,66,24779
san-antonio,67,24101
san-antonio,68,23033
san-antonio,69,22510
san-antonio,70,21347
san-antonio,71,20547
san-antonio,72,19458
san-antonio,73,18344
san-antonio,74,17567
san-antonio,75,16839
san-antonio,76,16236
san-antonio,77,16441
san-antonio,78,11930
san-antonio,79,11119
san-antonio,80,10338
san-antonio,81,10014
san-antonio,82,8397
san-antonio,83,7437
san-antonio,84+,42007
savannah,0,6831
savannah,1,7153
savannah,2,7199
savannah,3,6812
savannah,4,7005
savannah,5,6850
savannah,6,6952
savannah,7,7056
savannah,8,7317
savannah,9,7358
savannah,10,7193
savannah,11,7175
savannah,12,6947
savannah,13,6897
savannah,14,6889
savannah,15,7157
savannah,16,7486
savannah,17,7279
savannah,18,7469
savannah,19,7945
savannah,20,7797
savannah,21,7764
savannah,22,7790
savannah,23,8243
savannah,24,8556
savannah,25,8752
savannah,26,8597
savannah,27,8587
savannah,28,8364
savannah,29,8394
savannah,30,8585
savannah,31,8742
savannah,32,8613
savannah,33,8713
savannah,34,8767
savannah,35,8291
savannah,36,8314
savannah,37,7913
savannah,38,7904
savannah,39,7796
savannah,40,7704
savannah,41,7530
savannah,42,7374
savannah,43,7438
savannah,44,7194
savannah,45,6779
savannah,46,6615
savannah,47,6477
savannah,48,6015
savannah,49,6011
savannah,50,5934
savannah,51,6121
savannah,52,6286
savannah,53,6442
savannah,54,6347
savannah,55,5999
savannah,56,5812
savannah,57,5869
savannah,58,5970
savannah,59,6267
savannah,60,6370
savannah,61,6230
savannah,62,6262
savannah,63,6304
savannah,64,6165
savannah,65,5878
savannah,66,5797
savannah,67,5763
savannah,68,5368
savannah,69,5323
savannah,70,5004
savannah,71,4805
savannah,72,4477
savannah,73,4249
savannah,74,4072
savannah,75,3885
savannah,76,3736
savannah,77,3811
savannah,78,2681
savannah,79,2470
savannah,80,2346
savannah,81,2290
savannah,82,1914
savannah,83,1605
savannah,84+,9338
senc,0,9708
senc,1,9634
senc,2,9530
senc,3,8904
senc,4,8802
senc,5,8730
senc,6,8865
senc,7,9088
senc,8,9227
senc,9,9317
senc,10,9292
senc,11,9331
senc,12,9195
senc,13,9163
senc,14,9361
senc,15,9343
senc,16,9883
senc,17,9780
senc,18,10846
senc,19,13253
senc,20,15047
senc,21,15848
senc,22,15092
senc,23,14324
senc,24,12890
senc,25,11833
senc,26,11350
senc,27,10998
senc,28,10701
senc,29,10852
senc,30,10818
senc,31,10897
senc,32,11015
senc,33,11119
senc,34,10973
senc,35,10519
senc,36,10454
senc,37,10329
senc,38,10199
senc,39,10300
senc,40,9785
senc,41,9994
senc,42,9925
senc,43,9705
senc,44,9623
senc,45,9445
senc,46,9195
senc,47,8947
senc,48,8708
senc,49,8772
senc,50,8840
senc,51,9143
senc,52,9674
senc,53,10447
senc,54,10244
senc,55,9744
senc,56,9747
senc,57,9812
senc,58,10177
senc,59,10981
senc,60,11621
senc,61,11880
senc,62,12032
senc,63,12479
senc,64,12396
senc,65,12518
senc,66,12651
senc,67,12432
senc,68,11765
senc,69,11637
senc,70,11244
senc,71,10652
senc,72,10239
senc,73,9707
senc,74,8969
senc,75,8581
senc,76,8364
senc,77,8730
senc,78,5930
senc,79,5538
senc,80,5256
senc,81,5026
senc,82,4021
senc,83,3340
senc,84+,17602
south-augusta,0,5123
south-augusta,1,5160
south-augusta,2,5269
south-augusta,3,5142
south-augusta,4,5304
south-augusta,5,5530
south-augusta,6,5643
south-augusta,7,5762
south-augusta,8,5733
south-augusta,9,5740
south-augusta,10,5614
south-augusta,11,5733
south-augusta,12,5697
south-augusta,13,5976
south-augusta,14,5789
south-augusta,15,5986
south-augusta,16,6168
south-augusta,17,6332
south-augusta,18,5921
south-augusta,19,5580
south-augusta,20,5443
south-augusta,21,5445
south-augusta,22,5810
south-augusta,23,6137
south-augusta,24,6161
south-augusta,25,6022
south-augusta,26,5928
south-augusta,27,5869
south-augusta,28,5773
south-augusta,29,6124
south-augusta,30,6068
south-augusta,31,6289
south-augusta,32,6527
south-augusta,33,6378
south-augusta,34,6529
south-augusta,35,6316
south-augusta,36,6133
south-augusta,37,6101
south-augusta,38,5950
south-augusta,39,6003
south-augusta,40,5900
south-augusta,41,5923
south-augusta,42,5821
south-augusta,43,5558
south-augusta,44,5658
south-augusta,45,5238
south-augusta,46,5257
south-augusta,47,5002
south-augusta,48,4800
south-augusta,49,4750
south-augusta,50,4668
south-augusta,51,4839
south-augusta,52,5003
south-augusta,53,5295
south-augusta,54,5090
south-augusta,55,4704
south-augusta,56,4768
south-augusta,57,4700
south-augusta,58,4930
south-augusta,59,5264
south-augusta,60,5394
south-augusta,61,5238
south-augusta,62,5260
south-augusta,63,5331
south-augusta,64,5349
south-augusta,65,5198
south-augusta,66,4963
south-augusta,67,4905
south-augusta,68,4756
south-augusta,69,4658
south-augusta,70,4407
south-augusta,71,4240
south-augusta,72,3956
south-augusta,73,3609
south-augusta,74,3423
south-augusta,75,3334
south-augusta,76,3161
south-augusta,77,3203
south-augusta,78,2191
south-augusta,79,2116
south-augusta,80,1918
south-augusta,81,1958
south-augusta,82,1547
south-augusta,83,1358
south-augusta,84+,8047
springfield,0,5613
springfield,1,5694
springfield,2,6128
springfield,3,5780
springfield,4,5978
springfield,5,5982
springfield,6,6227
springfield,7,6260
springfield,8,6331
springfield,9,6502
springfield,10,6715
springfield,11,6875
springfield,12,6791
springfield,13,6882
springfield,14,7034
springfield,15,7163
springfield,16,7594
springfield,17,8036
springfield,18,12133
springfield,19,16185
springfield,20,15227
springfield,21,13926
springfield,22,11724
springfield,23,8792
springfield,24,8148
springfield,25,7635
springfield,26,7431
springfield,27,7436
springfield,28,7559
springfield,29,7788
springfield,30,7873
springfield,31,7822
springfield,32,7792
springfield,33,7938
springfield,34,8058
springfield,35,7990
springfield,36,7961
springfield,37,8018
springfield,38,7795
springfield,39,7846
springfield,40,7516
springfield,41,7576
springfield,42,7462
springfield,43,7393
springfield,44,7329
springfield,45,7106
springfield,46,6899
springfield,47,6669
springfield,48,6548
springfield,49,6649
springfield,50,6550
springfield,51,6649
springfield,52,7177
springfield,53,7669
springfield,54,7744
springfield,55,7539
springfield,56,7498
springfield,57,7651
springfield,58,7871
springfield,59,8026
springfield,60,8198
springfield,61,8257
springfield,62,8267
springfield,63,8314
springfield,64,8188
springfield,65,8060
springfield,66,7934
springfield,67,7894
springfield,68,7449
springfield,69,7319
springfield,70,7120
springfield,71,6895
springfield,72,6498
springfield,73,6149
springfield,74,5695
springfield,75,5553
springfield,76,5507
springfield,77,5738
springfield,78,3896
springfield,79,3602
springfield,80,3425
springfield,81,3454
springfield,82,2801
springfield,83,2385
springfield,84+,14769
st-cloud,0,3454
st-cloud,1,3624
st-cloud,2,3537
st-cloud,3,3385
st-cloud,4,3582
st-cloud,5,3702
st-cloud,6,3787
st-cloud,7,3831
st-cloud,8,3899
st-cloud,9,4003
st-cloud,10,3936
st-cloud,11,3847
st-cloud,12,3799
st-cloud,13,3866
st-cloud,14,3982
st-cloud,15,4121
st-cloud,16,4177
st-cloud,17,4178
st-cloud,18,4349
st-cloud,19,4929
st-cloud,20,5054
st-cloud,21,5199
st-cloud,22,5111
st-cloud,23,4065
st-cloud,24,3752
st-cloud,25,3589
st-cloud,26,3383
st-cloud,27,3337
st-cloud,28,3432
st-cloud,29,3324
st-cloud,30,3278
st-cloud,31,3350
st-cloud,32,3526
st-cloud,33,3398
st-cloud,34,3386
st-cloud,35,3431
st-cloud,36,3393
st-cloud,37,3460
st-cloud,38,3660
st-cloud,39,3639
st-cloud,40,3496
st-cloud,41,3604
st-cloud,42,3692
st-cloud,43,3603
st-cloud,44,3625
st-cloud,45,3454
st-cloud,46,3284
st-cloud,47,3110
st-cloud,48,2938
st-cloud,49,2930
st-cloud,50,2854
st-cloud,51,2805
st-cloud,52,2990
st-cloud,53,3183
st-cloud,54,3169
st-cloud,55,3126
st-cloud,56,3119
st-cloud,57,3277
st-cloud,58,3430
st-cloud,59,3584
st-cloud,60,3709
st-cloud,61,3820
st-cloud,62,3761
st-cloud,63,3743
st-cloud,64,3703
st-cloud,65,3520
st-cloud,66,3445
st-cloud,67,3470
st-cloud,68,3242
st-cloud,69,3164
st-cloud,70,3077
st-cloud,71,2926
st-cloud,72,2856
st-cloud,73,2593
st-cloud,74,2418
st-cloud,75,2273
st-cloud,76,2174
st-cloud,77,2271
st-cloud,78,1596
st-cloud,79,1492
st-cloud,80,1402
st-cloud,81,1468
st-cloud,82,1241
st-cloud,83,1094
st-cloud,84+,7358
st-paul,0,14699
st-paul,1,15162
st-paul,2,15785
st-paul,3,15269
st-paul,4,16243
st-paul,5,16681
st-paul,6,16803
st-paul,7,17600
st-paul,8,17663
st-paul,9,17955
st-paul,10,17891
st-paul,11,17940
st-paul,12,17790
st-paul,13,17539
st-paul,14,17894
st-paul,15,18364
st-paul,16,18631
st-paul,17,18746
st-paul,18,16874
st-paul,19,15594
st-paul,20,15812
st-paul,21,15958
st-paul,22,15901
st-paul,23,16694
st-paul,24,16981
st-paul,25,16671
st-paul,26,16892
st-paul,27,17252
st-paul,28,17651
st-paul,29,18017
st-paul,30,18310
st-paul,31,18774
st-paul,32,18888
st-paul,33,19133
st-paul,34,19301
st-paul,35,19190
st-paul,36,19235
st-paul,37,19398
st-paul,38,19369
st-paul,39,19658
st-paul,40,19235
st-paul,41,19293
st-paul,42,18954
st-paul,43,18697
st-paul,44,18228
st-paul,45,16928
st-paul,46,16135
st-paul,47,15654
st-paul,48,15080
st-paul,49,15066
st-paul,50,14353
st-paul,51,14245
st-paul,52,14965
st-paul,53,16203
st-paul,54,16378
st-paul,55,15810
st-paul,56,15275
st-paul,57,15291
st-paul,58,15469
st-paul,59,16074
st-paul,60,16661
st-paul,61,16764
st-paul,62,16616
st-paul,63,16861
st-paul,64,16394
st-paul,65,15850
st-paul,66,15426
st-paul,67,14787
st-paul,68,14113
st-paul,69,13621
st-paul,70,13029
st-paul,71,12538
st-paul,72,12165
st-paul,73,11461
st-paul,74,10677
st-paul,75,10022
st-paul,76,9742
st-paul,77,10145
st-paul,78,6886
st-paul,79,6459
st-paul,80,6251
st-paul,81,6286
st-paul,82,5124
st-paul,83,4542
st-paul,84+,28275
triad-area,0,18503
triad-area,1,18971
triad-area,2,18936
triad-area,3,18898
triad-area,4,19398
triad-area,5,19479
triad-area,6,20076
triad-area,7,20507
triad-area,8,20777
triad-area,9,21097
triad-area,10,21171
triad-area,11,21204
triad-area,12,21285
triad-area,13,21453
triad-area,14,22122
triad-area,15,23083
triad-area,16,24116
triad-area,17,23696
triad-area,18,27978
triad-area,19,30467
triad-area,20,27706
triad-area,21,25227
triad-area,22,24076
triad-area,23,23742
triad-area,24,23091
triad-area,25,22439
triad-area,26,21859
triad-area,27,21622
triad-area,28,21668
triad-area,29,21928
triad-area,30,22189
triad-area,31,22693
triad-area,32,23045
triad-area,33,23417
triad-area,34,23459
triad-area,35,22437
triad-area,36,21863
triad-area,37,21551
triad-area,38,21236
triad-area,39,21207
triad-area,40,20355
triad-area,41,21019
triad-area,42,21033
triad-area,43,20905
triad-area,44,21207
triad-area,45,20636
triad-area,46,20504
triad-area,47,20623
triad-area,48,20114
triad-area,49,20648
triad-area,50,20783
triad-area,51,21545
triad-area,52,22974
triad-area,53,24983
triad-area,54,24296
triad-area,55,23342
triad-area,56,23054
triad-area,57,23110
triad-area,58,22935
triad-area,59,23702
triad-area,60,24304
triad-area,61,24058
triad-area,62,23903
triad-area,63,23864
triad-area,64,22892
triad-area,65,22521
triad-area,66,22171
triad-area,67,21765
triad-area,68,20794
triad-area,69,20301
triad-area,70,19497
triad-area,71,18658
triad-area,72,17894
triad-area,73,17102
triad-area,74,16071
triad-area,75,15647
triad-area,76,15347
triad-area,77,16154
triad-area,78,11033
triad-area,79,10448
triad-area,80,9869
triad-area,81,9799
triad-area,82,7982
triad-area,83,6952
triad-area,84+,39545
weld,0,5390
weld,1,5628
weld,2,5666
weld,3,5614
weld,4,5725
weld,5,5616
weld,6,5954
weld,7,5994
weld,8,6146
weld,9,6001
weld,10,5805
weld,11,5785
weld,12,5695
weld,13,5735
weld,14,5790
weld,15,5820
weld,16,6046
weld,17,5931
weld,18,5762
weld,19,5216
weld,20,4967
weld,21,4964
weld,22,4940
weld,23,5156
weld,24,5401
weld,25,5487
weld,26,5383
weld,27,5593
weld,28,5770
weld,29,6053
weld,30,6233
weld,31,6454
weld,32,6851
weld,33,6956
weld,34,6992
weld,35,6616
weld,36,6566
weld,37,6593
weld,38,6484
weld,39,6484
weld,40,6311
weld,41,6142
weld,42,6130
weld,43,5905
weld,44,5619
weld,45,5304
weld,46,5079
weld,47,4981
weld,48,4787
weld,49,4809
weld,50,4582
weld,51,4611
weld,52,4704
weld,53,4841
weld,54,4841
weld,55,4574
weld,56,4389
weld,57,4131
weld,58,4091
weld,59,4201
weld,60,4320
weld,61,4361
weld,62,4394
weld,63,4412
weld,64,4278
weld,65,4153
weld,66,4176
weld,67,3964
weld,68,3766
weld,69,3638
weld,70,3475
weld,71,3322
weld,72,3149
weld,73,2980
weld,74,2710
weld,75,2522
weld,76,2392
weld,77,2498
weld,78,1762
weld,79,1651
weld,80,1631
weld,81,1468
weld,82,1191
weld,83,1022
weld,84+,6335
wnc,0,8956
wnc,1,8900
wnc,2,9003
wnc,3,8735
wnc,4,9300
wnc,5,9449
wnc,6,9541
wnc,7,9839
wnc,8,10102
wnc,9,10276
wnc,10,10212
wnc,11,10162
wnc,12,10162
wnc,13,10301
wnc,14,10639
wnc,15,10946
wnc,16,11645
wnc,17,11727
wnc,18,11726
wnc,19,11033
wnc,20,10911
wnc,21,11073
wnc,22,11078
wnc,23,11322
wnc,24,11522
wnc,25,11228
wnc,26,11176
wnc,27,11007
wnc,28,11265
wnc,29,11647
wnc,30,11900
wnc,31,12508
wnc,32,12832
wnc,33,13296
wnc,34,13037
wnc,35,12734
wnc,36,12437
wnc,37,12428
wnc,38,12246
wnc,39,12132
wnc,40,11849
wnc,41,12064
wnc,42,12043
wnc,43,12158
wnc,44,12245
wnc,45,12118
wnc,46,12069
wnc,47,12130
wnc,48,11657
wnc,49,12087
wnc,50,12124
wnc,51,12487
wnc,52,13131
wnc,53,14159
wnc,54,13866
wnc,55,13657
wnc,56,13314
wnc,57,13330
wnc,58,13617
wnc,59,14140
wnc,60,14590
wnc,61,14656
wnc,62,15299
wnc,63,15282
wnc,64,15101
wnc,65,15096
wnc,66,15236
wnc,67,14953
wnc,68,14626
wnc,69,14581
wnc,70,14400
wnc,71,13825
wnc,72,13511
wnc,73,12872
wnc,74,12204
wnc,75,12149
wnc,76,11695
wnc,77,12501
wnc,78,8338
wnc,79,7960
wnc,80,7727
wnc,81,7556
wnc,82,6208
wnc,83,5443
wnc,84+,29828
worcester,0,9028
worcester,1,9166
worcester,2,9777
worcester,3,9575
worcester,4,9773
worcester,5,9911
worcester,6,10155
worcester,7,10567
worcester,8,10785
worcester,9,10740
worcester,10,10677
worcester,11,10626
worcester,12,10900
worcester,13,10990
worcester,14,11171
worcester,15,11458
worcester,16,11963
worcester,17,12047
worcester,18,12868
worcester,19,12808
worcester,20,12815
worcester,21,12522
worcester,22,12114
worcester,23,11549
worcester,24,11656
worcester,25,11522
worcester,26,11510
worcester,27,11623
worcester,28,12014
worcester,29,12154
worcester,30,12744
worcester,31,12536
worcester,32,12437
worcester,33,12974
worcester,34,13343
worcester,35,13259
worcester,36,13530
worcester,37,13197
worcester,38,13351
worcester,39,13233
worcester,40,12450
worcester,41,12743
worcester,42,12387
worcester,43,11959
worcester,44,11902
worcester,45,11887
worcester,46,11572
worcester,47,11218
worcester,48,10910
worcester,49,11125
worcester,50,11160
worcester,51,11449
worcester,52,12122
worcester,53,13020
worcester,54,12895
worcester,55,12407
worcester,56,12502
worcester,57,12785
worcester,58,12987
worcester,59,13395
worcester,60,13644
worcester,61,13534
worcester,62,13566
worcester,63,13297
worcester,64,12867
worcester,65,12607
worcester,66,12566
worcester,67,12065
worcester,68,11285
worcester,69,10809
worcester,70,10392
worcester,71,9845
worcester,72,9336
worcester,73,8745
worcester,74,8086
worcester,75,7908
worcester,76,7699
worcester,77,7903
worcester,78,5287
worcester,79,4823
worcester,80,4763
worcester,81,4892
worcester,82,3997
worcester,83,3476
worcester,84+,20784
boston-city,0,7035
boston-city,1,6194
boston-city,2,6035
boston-city,3,5749
boston-city,4,5699
boston-city,5,5411
boston-city,6,5289
boston-city,7,5423
boston-city,8,5345
boston-city,9,5164
boston-city,10,5554
boston-city,11,5520
boston-city,12,5741
boston-city,13,5474
boston-city,14,5446
boston-city,15,5460
boston-city,16,5540
boston-city,17,5732
boston-city,18,8698
boston-city,19,15821
boston-city,20,17690
boston-city,21,16751
boston-city,22,16916
boston-city,23,18284
boston-city,24,19503
boston-city,25,20538
boston-city,26,18865
boston-city,27,18773
boston-city,28,18293
boston-city,29,17417
boston-city,30,18025
boston-city,31,15137
boston-city,32,14006
boston-city,33,12553
boston-city,34,11438
boston-city,35,11319
boston-city,36,9750
boston-city,37,8948
boston-city,38,8550
boston-city,39,7822
boston-city,40,8351
boston-city,41,6878
boston-city,42,6545
boston-city,43,6313
boston-city,44,6083
boston-city,45,6718
boston-city,46,5958
boston-city,47,6085
boston-city,48,6198
boston-city,49,6507
boston-city,50,7230
boston-city,51,6133
boston-city,52,6351
boston-city,53,6331
boston-city,54,6860
boston-city,55,7369
boston-city,56,7051
boston-city,57,6806
boston-city,58,6617
boston-city,59,6587
boston-city,60,6978
boston-city,61,6437
boston-city,62,6557
boston-city,63,6053
boston-city,64,5830
boston-city,65,6039
boston-city,66,5512
boston-city,67,5415
boston-city,68,5184
boston-city,69,4891
boston-city,70,5047
boston-city,71,4632
boston-city,72,4403
boston-city,73,4310
boston-city,74,3392
boston-city,75,3419
boston-city,76,3114
boston-city,77,3056
boston-city,78,2563
boston-city,79,2509
boston-city,80,2355
boston-city,81,2194
boston-city,82,2065
boston-city,83,1854
boston-city,84+,11959
